=== Period 1 (Wed, Mar 25 - Sun, Mar 29) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
Guillotine|0|2.0|-1.0
Simba's Dublin Green Sox|0|2.0|-3.5
Team|WHIP|Pts|Dif
Guillotine|0.9268|13.0|2.0
Runtime Terror|1.0154|12.0|11.0
Dawg|1.0500|11.0|5.0
Simba's Dublin Green Sox|1.1071|10.0|8.0
Maga Doge|1.1912|9.0|2.0
Rieken Havoc|1.2000|8.0|-4.0
Trex|1.2432|7.0|3.0
Like a Nightmare|1.2643|6.0|-4.0
Gashouse Gang|1.2857|5.0|-8.0
Young Guns|1.2973|4.0|-4.0
Long Balls|1.3333|3.0|-6.0
Big Sticks|1.3729|2.0|-1.0
Magnum GI|1.6280|1.0|-4.0
Team|WQS|Pts|Dif
Runtime Terror|11|13.0|12.0
Simba's Dublin Green Sox|7|11.5|3.5
Magnum GI|7|11.5|5.5
Guillotine|6|9.0|-2.0
Young Guns|6|9.0|0.0
Long Balls|6|9.0|-3.0
Maga Doge|5|5.5|-7.5
Dawg|5|5.5|1.5
Like a Nightmare|5|5.5|0.5
Trex|5|5.5|2.5
Big Sticks|4|2.5|-4.5
Gashouse Gang|4|2.5|0.5
Rieken Havoc|3|1.0|-9.0

=== Period 12 (Mon, June 08 - Sun, June 14) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
1|Like a Nightmare|50.0|55.5|105.5|35.0|0.0
2|Dawg|45.5|45.0|90.5|12.0|15.0
3|Long Balls|48.5|41.0|89.5|19.5|16.0
4|Guillotine|50.5|37.5|88.0|16.5|17.5
5|Runtime Terror|34.0|46.0|80.0|15.5|25.5
6|Trex|44.5|33.0|77.5|18.0|28.0
7|Gashouse Gang|23.0|41.0|64.0|8.0|41.5
8|Maga Doge|51.0|11.0|62.0|-32.5|43.5
9|Young Guns|25.5|30.0|55.5|-21.0|50.0
10|Rieken Havoc|30.0|22.0|52.0|-36.5|53.5
11|Magnum GI|13.5|38.0|51.5|3.0|54.0
12|Big Sticks|17.5|33.0|50.5|-31.0|55.0
13|Simba's Dublin Green Sox|21.5|22.0|43.5|-6.5|62.0
Batting Breakdown TeamHRPtsDif Guillotine1913.06.5 Long Balls1711.58.0 Maga Doge1711.5-0.5 Dawg1610.00.0 Like a Nightmare149.00.0 Trex138.03.0 Runtime Terror126.5-1.5 Big Sticks126.5-4.5 Simba's Dublin Green Sox115.0-1.5 Young Guns104.0-9.0 Gashouse Gang93.02.0 Magnum GI52.00.0 Rieken Havoc41.0-2.5 TeamOBPPtsDif Long Balls.409413.08.0 Runtime Terror.382512.0-1.0 Trex.375911.02.0 Dawg.367910.0-2.0 Guillotine.36549.06.0 Maga Doge.36398.0-2.0 Gashouse Gang.36057.00.0 Like a Nightmare.35626.05.0 Rieken Havoc.31485.0-1.0 Simba's Dublin Green Sox.30204.02.0 Young Guns.29143.0-8.0 Magnum GI.28032.0-2.0 Big Sticks.27201.0-7.0 TeamRPtsDif Maga Doge5513.02.0 Like a Nightmare4712.07.0 Long Balls4510.08.0 Guillotine4510.07.0 Trex4510.02.0 Dawg428.0-4.0 Rieken Havoc377.00.0 Gashouse Gang335.5-0.5 Young Guns335.5-7.5 Big Sticks324.0-5.0 Magnum GI303.0-1.0 Runtime Terror262.0-8.0 Simba's Dublin Green Sox241.00.0 TeamRBIPtsDif Long Balls5213.08.0 Dawg4312.03.0 Guillotine4211.09.0 Like a Nightmare4110.06.0 Maga Doge409.0-4.0 Rieken Havoc367.5-0.5 Simba's Dublin Green Sox367.51.5 Runtime Terror346.0-4.0 Gashouse Gang325.04.0 Trex293.50.5 Big Sticks293.5-7.5 Young Guns262.0-10.0 Magnum GI251.0-6.0 TeamSBPtsDif Like a Nightmare1213.04.5 Trex912.05.0 Young Guns811.09.0 Maga Doge79.54.5 Rieken Havoc79.5-3.5 Guillotine67.5-3.5 Runtime Terror67.54.5 Dawg55.5-3.0 Magnum GI55.5-0.5 Simba's Dublin Green Sox44.0-6.0 Gashouse Gang32.51.5 Big Sticks32.5-9.5 Long Balls01.0-3.0||Pitching Breakdown TeamERAPtsDif Like a Nightmare3.04513.06.0 Runtime Terror3.40212.04.0 Dawg3.60011.01.0 Gashouse Gang3.69210.0-1.0 Guillotine3.7039.00.0 Magnum GI3.7248.06.0 Big Sticks3.9167.01.0 Simba's Dublin Green Sox4.0696.05.0 Young Guns4.1255.02.0 Trex4.8754.00.0 Long Balls5.1303.0-10.0 Rieken Havoc6.0222.0-10.0 Maga Doge7.8921.0-4.0 TeamKPtsDif Guillotine6813.01.0 Long Balls6712.0-1.0 Like a Nightmare4910.50.5 Young Guns4910.56.5 Runtime Terror458.57.5 Trex458.51.5 Dawg446.04.0 Gashouse Gang446.01.0 Big Sticks446.0-5.0 Magnum GI424.01.0 Rieken Havoc413.0-5.0 Simba's Dublin Green Sox342.0-4.0 Maga Doge321.0-8.0 TeamSPtsDif Like a Nightmare512.01.0 Rieken Havoc512.00.0 Big Sticks512.09.0 Long Balls39.53.5 Trex39.50.5 Guillotine27.05.0 Gashouse Gang27.0-3.0 Maga Doge27.0-1.0 Runtime Terror14.5-2.5 Magnum GI14.5-8.5 Dawg02.0-2.0 Young Guns02.01.0 Simba's Dublin Green Sox02.0-3.0 TeamWHIPPtsDif Dawg0.800013.06.0 Like a Nightmare0.857112.02.0 Magnum GI1.179311.010.0 Gashouse Gang1.205110.0-3.0 Runtime Terror1.22839.07.0 Trex1.25008.03.0 Young Guns1.29177.0-1.0 Long Balls1.32006.00.0 Big Sticks1.37405.01.0 Simba's Dublin Green Sox1.37674.01.0 Guillotine1.49143.0-9.0 Rieken Havoc1.55402.0-9.0 Maga Doge1.70771.0-8.0 TeamWQSPtsDif Dawg913.09.0 Runtime Terror812.09.5 Long Balls710.5-2.0 Magnum GI710.54.0 Like a Nightmare68.03.0 Gashouse Gang68.07.0 Simba's Dublin Green Sox68.0-1.5 Guillotine55.5-5.5 Young Guns55.5-4.0 Trex43.00.5 Rieken Havoc43.0-5.0 Big Sticks43.0-3.5 Maga Doge21.0-11.5
Team|HR|Pts|Dif
Guillotine|19|13.0|6.5
Long Balls|17|11.5|8.0
Maga Doge|17|11.5|-0.5
Dawg|16|10.0|0.0
Like a Nightmare|14|9.0|0.0
Trex|13|8.0|3.0
Runtime Terror|12|6.5|-1.5
Big Sticks|12|6.5|-4.5
Simba's Dublin Green Sox|11|5.0|-1.5
Young Guns|10|4.0|-9.0
Gashouse Gang|9|3.0|2.0
Magnum GI|5|2.0|0.0
Rieken Havoc|4|1.0|-2.5
Team|OBP|Pts|Dif
Long Balls|.4094|13.0|8.0
Runtime Terror|.3825|12.0|-1.0
Trex|.3759|11.0|2.0
Dawg|.3679|10.0|-2.0
Guillotine|.3654|9.0|6.0
Maga Doge|.3639|8.0|-2.0
Gashouse Gang|.3605|7.0|0.0
Like a Nightmare|.3562|6.0|5.0
Rieken Havoc|.3148|5.0|-1.0
Simba's Dublin Green Sox|.3020|4.0|2.0
Young Guns|.2914|3.0|-8.0
Magnum GI|.2803|2.0|-2.0
Big Sticks|.2720|1.0|-7.0
Team|R|Pts|Dif
Maga Doge|55|13.0|2.0
Like a Nightmare|47|12.0|7.0
Long Balls|45|10.0|8.0
Guillotine|45|10.0|7.0
Trex|45|10.0|2.0
Dawg|42|8.0|-4.0
Rieken Havoc|37|7.0|0.0
Gashouse Gang|33|5.5|-0.5
Young Guns|33|5.5|-7.5
Big Sticks|32|4.0|-5.0
Magnum GI|30|3.0|-1.0
Runtime Terror|26|2.0|-8.0
Simba's Dublin Green Sox|24|1.0|0.0
Team|RBI|Pts|Dif
Long Balls|52|13.0|8.0
Dawg|43|12.0|3.0
Guillotine|42|11.0|9.0
Like a Nightmare|41|10.0|6.0
Maga Doge|40|9.0|-4.0
Rieken Havoc|36|7.5|-0.5
Simba's Dublin Green Sox|36|7.5|1.5
Runtime Terror|34|6.0|-4.0
Gashouse Gang|32|5.0|4.0
Trex|29|3.5|0.5
Big Sticks|29|3.5|-7.5
Young Guns|26|2.0|-10.0
Magnum GI|25|1.0|-6.0
Team|SB|Pts|Dif
Like a Nightmare|12|13.0|4.5
Trex|9|12.0|5.0
Young Guns|8|11.0|9.0
Maga Doge|7|9.5|4.5
Rieken Havoc|7|9.5|-3.5
Guillotine|6|7.5|-3.5
Runtime Terror|6|7.5|4.5
Dawg|5|5.5|-3.0
Magnum GI|5|5.5|-0.5
Simba's Dublin Green Sox|4|4.0|-6.0
Gashouse Gang|3|2.5|1.5
Big Sticks|3|2.5|-9.5
Long Balls|0|1.0|-3.0
Team|ERA|Pts|Dif
Like a Nightmare|3.045|13.0|6.0
Runtime Terror|3.402|12.0|4.0
Dawg|3.600|11.0|1.0
Gashouse Gang|3.692|10.0|-1.0
Guillotine|3.703|9.0|0.0
Magnum GI|3.724|8.0|6.0
Big Sticks|3.916|7.0|1.0
Simba's Dublin Green Sox|4.069|6.0|5.0
Young Guns|4.125|5.0|2.0
Trex|4.875|4.0|0.0
Long Balls|5.130|3.0|-10.0
Rieken Havoc|6.022|2.0|-10.0
Maga Doge|7.892|1.0|-4.0
Team|K|Pts|Dif
Guillotine|68|13.0|1.0
Long Balls|67|12.0|-1.0
Like a Nightmare|49|10.5|0.5
Young Guns|49|10.5|6.5
Runtime Terror|45|8.5|7.5
Trex|45|8.5|1.5
Dawg|44|6.0|4.0
Gashouse Gang|44|6.0|1.0
Big Sticks|44|6.0|-5.0
Magnum GI|42|4.0|1.0
Rieken Havoc|41|3.0|-5.0
Simba's Dublin Green Sox|34|2.0|-4.0
Maga Doge|32|1.0|-8.0
Team|S|Pts|Dif
Like a Nightmare|5|12.0|1.0
Rieken Havoc|5|12.0|0.0
Big Sticks|5|12.0|9.0
Long Balls|3|9.5|3.5
Trex|3|9.5|0.5
Guillotine|2|7.0|5.0
Gashouse Gang|2|7.0|-3.0
Maga Doge|2|7.0|-1.0
Runtime Terror|1|4.5|-2.5
Magnum GI|1|4.5|-8.5
Dawg|0|2.0|-2.0
Young Guns|0|2.0|1.0
Simba's Dublin Green Sox|0|2.0|-3.0
Team|WHIP|Pts|Dif
Dawg|0.8000|13.0|6.0
Like a Nightmare|0.8571|12.0|2.0
Magnum GI|1.1793|11.0|10.0
Gashouse Gang|1.2051|10.0|-3.0
Runtime Terror|1.2283|9.0|7.0
Trex|1.2500|8.0|3.0
Young Guns|1.2917|7.0|-1.0
Long Balls|1.3200|6.0|0.0
Big Sticks|1.3740|5.0|1.0
Simba's Dublin Green Sox|1.3767|4.0|1.0
Guillotine|1.4914|3.0|-9.0
Rieken Havoc|1.5540|2.0|-9.0
Maga Doge|1.7077|1.0|-8.0
Team|WQS|Pts|Dif
Dawg|9|13.0|9.0
Runtime Terror|8|12.0|9.5
Long Balls|7|10.5|-2.0
Magnum GI|7|10.5|4.0
Like a Nightmare|6|8.0|3.0
Gashouse Gang|6|8.0|7.0
Simba's Dublin Green Sox|6|8.0|-1.5
Guillotine|5|5.5|-5.5
Young Guns|5|5.5|-4.0
Trex|4|3.0|0.5
Rieken Havoc|4|3.0|-5.0
Big Sticks|4|3.0|-3.5
Maga Doge|2|1.0|-11.5

=== Period 13 (Mon, June 15 - Sun, June 21) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
1|Rieken Havoc|60.5|59.5|120.0|37.5|0.0
2|Guillotine|41.5|46.5|88.0|12.5|32.0
3|Big Sticks|32.5|53.0|85.5|8.5|34.5
4|Long Balls|49.0|31.5|80.5|3.0|39.5
4|Trex|38.5|42.0|80.5|18.0|39.5
6|Runtime Terror|36.5|40.5|77.0|13.5|43.0
7|Young Guns|23.5|45.5|69.0|-8.0|51.0
8|Like a Nightmare|32.0|30.5|62.5|-13.5|57.5
9|Dawg|34.5|27.5|62.0|-21.0|58.0
10|Simba's Dublin Green Sox|30.5|20.5|51.0|4.5|69.0
11|Maga Doge|38.5|10.0|48.5|-39.0|71.5
12|Gashouse Gang|24.0|23.0|47.0|-9.0|73.0
13|Magnum GI|13.5|25.0|38.5|-7.0|81.5
Batting Breakdown TeamHRPtsDif Guillotine1613.05.5 Rieken Havoc1411.58.5 Simba's Dublin Green Sox1411.56.0 Runtime Terror139.01.5 Dawg139.0-2.0 Maga Doge139.0-3.0 Long Balls126.51.0 Trex126.52.5 Like a Nightmare115.0-4.0 Big Sticks104.0-6.0 Gashouse Gang93.01.0 Magnum GI82.01.0 Young Guns61.0-12.0 TeamOBPPtsDif Rieken Havoc.409113.08.0 Young Guns.389612.03.0 Trex.378411.01.0 Long Balls.353110.03.0 Runtime Terror.34049.0-4.0 Gashouse Gang.33948.00.0 Big Sticks.33787.01.0 Guillotine.33336.02.0 Dawg.32955.0-7.0 Simba's Dublin Green Sox.32824.02.0 Maga Doge.31543.0-8.0 Like a Nightmare.30942.01.0 Magnum GI.28791.0-2.0 TeamRPtsDif Maga Doge4513.00.0 Rieken Havoc4412.05.0 Guillotine4111.06.0 Long Balls4010.08.0 Dawg399.0-2.0 Big Sticks367.5-2.0 Trex367.5-2.0 Like a Nightmare356.00.0 Runtime Terror344.5-3.5 Simba's Dublin Green Sox344.53.5 Gashouse Gang313.0-1.0 Young Guns262.0-10.0 Magnum GI251.0-2.0 TeamRBIPtsDif Long Balls4513.05.0 Rieken Havoc4112.05.0 Guillotine409.56.5 Big Sticks409.5-1.5 Runtime Terror409.50.5 Simba's Dublin Green Sox409.53.5 Dawg397.0-3.0 Like a Nightmare346.02.0 Magnum GI325.00.0 Maga Doge304.0-9.0 Trex282.50.5 Gashouse Gang282.51.5 Young Guns261.0-11.0 TeamSBPtsDif Like a Nightmare1113.01.0 Rieken Havoc912.0-1.0 Trex611.02.0 Long Balls59.57.5 Maga Doge59.54.5 Young Guns47.54.5 Gashouse Gang47.56.5 Big Sticks24.5-6.0 Runtime Terror24.50.5 Dawg24.5-3.0 Magnum GI24.5-1.5 Guillotine12.0-8.5 Simba's Dublin Green Sox01.0-6.5||Pitching Breakdown TeamERAPtsDif Rieken Havoc1.76113.02.0 Trex2.34812.08.0 Guillotine2.64711.02.0 Young Guns2.71710.05.0 Big Sticks2.7189.03.0 Runtime Terror4.1668.00.0 Gashouse Gang4.3307.0-5.0 Like a Nightmare4.4366.0-1.0 Long Balls4.5735.0-8.0 Simba's Dublin Green Sox4.7874.02.0 Magnum GI5.5533.00.0 Dawg5.6512.0-8.0 Maga Doge6.7501.00.0 TeamKPtsDif Rieken Havoc7113.05.0 Big Sticks6212.01.0 Guillotine5911.0-1.0 Young Guns5810.05.0 Runtime Terror569.08.0 Long Balls487.5-5.5 Dawg487.55.5 Like a Nightmare456.0-4.0 Trex405.0-2.0 Magnum GI394.01.0 Gashouse Gang363.0-1.0 Simba's Dublin Green Sox352.0-4.0 Maga Doge341.0-8.0 TeamSPtsDif Rieken Havoc513.01.0 Big Sticks412.07.0 Long Balls29.52.5 Trex29.50.5 Dawg29.57.0 Magnum GI29.5-3.5 Guillotine15.02.5 Young Guns15.04.0 Like a Nightmare15.0-6.0 Maga Doge15.0-3.0 Gashouse Gang15.0-5.0 Runtime Terror01.5-4.5 Simba's Dublin Green Sox01.5-2.5 TeamWHIPPtsDif Rieken Havoc0.782613.04.0 Runtime Terror1.011412.08.0 Trex1.043511.05.0 Big Sticks1.047010.07.0 Like a Nightmare1.07149.0-3.0 Young Guns1.13218.00.0 Guillotine1.15697.0-3.0 Gashouse Gang1.27366.0-7.0 Long Balls1.30655.0-2.0 Dawg1.41864.0-7.0 Simba's Dublin Green Sox1.46813.01.0 Maga Doge1.52502.0-3.0 Magnum GI1.68091.00.0 TeamWQSPtsDif Guillotine1012.50.5 Young Guns1012.53.5 Big Sticks910.05.0 Runtime Terror910.07.0 Simba's Dublin Green Sox910.0-0.5 Rieken Havoc87.50.0 Magnum GI87.50.0 Long Balls64.5-8.5 Trex64.52.5 Like a Nightmare64.50.5 Dawg64.5-1.5 Gashouse Gang52.01.0 Maga Doge41.0-9.5
Team|HR|Pts|Dif
Guillotine|16|13.0|5.5
Rieken Havoc|14|11.5|8.5
Simba's Dublin Green Sox|14|11.5|6.0
Runtime Terror|13|9.0|1.5
Dawg|13|9.0|-2.0
Maga Doge|13|9.0|-3.0
Long Balls|12|6.5|1.0
Trex|12|6.5|2.5
Like a Nightmare|11|5.0|-4.0
Big Sticks|10|4.0|-6.0
Gashouse Gang|9|3.0|1.0
Magnum GI|8|2.0|1.0
Young Guns|6|1.0|-12.0
Team|OBP|Pts|Dif
Rieken Havoc|.4091|13.0|8.0
Young Guns|.3896|12.0|3.0
Trex|.3784|11.0|1.0
Long Balls|.3531|10.0|3.0
Runtime Terror|.3404|9.0|-4.0
Gashouse Gang|.3394|8.0|0.0
Big Sticks|.3378|7.0|1.0
Guillotine|.3333|6.0|2.0
Dawg|.3295|5.0|-7.0
Simba's Dublin Green Sox|.3282|4.0|2.0
Maga Doge|.3154|3.0|-8.0
Like a Nightmare|.3094|2.0|1.0
Magnum GI|.2879|1.0|-2.0
Team|R|Pts|Dif
Maga Doge|45|13.0|0.0
Rieken Havoc|44|12.0|5.0
Guillotine|41|11.0|6.0
Long Balls|40|10.0|8.0
Dawg|39|9.0|-2.0
Big Sticks|36|7.5|-2.0
Trex|36|7.5|-2.0
Like a Nightmare|35|6.0|0.0
Runtime Terror|34|4.5|-3.5
Simba's Dublin Green Sox|34|4.5|3.5
Gashouse Gang|31|3.0|-1.0
Young Guns|26|2.0|-10.0
Magnum GI|25|1.0|-2.0
Team|RBI|Pts|Dif
Long Balls|45|13.0|5.0
Rieken Havoc|41|12.0|5.0
Guillotine|40|9.5|6.5
Big Sticks|40|9.5|-1.5
Runtime Terror|40|9.5|0.5
Simba's Dublin Green Sox|40|9.5|3.5
Dawg|39|7.0|-3.0
Like a Nightmare|34|6.0|2.0
Magnum GI|32|5.0|0.0
Maga Doge|30|4.0|-9.0
Trex|28|2.5|0.5
Gashouse Gang|28|2.5|1.5
Young Guns|26|1.0|-11.0
Team|SB|Pts|Dif
Like a Nightmare|11|13.0|1.0
Rieken Havoc|9|12.0|-1.0
Trex|6|11.0|2.0
Long Balls|5|9.5|7.5
Maga Doge|5|9.5|4.5
Young Guns|4|7.5|4.5
Gashouse Gang|4|7.5|6.5
Big Sticks|2|4.5|-6.0
Runtime Terror|2|4.5|0.5
Dawg|2|4.5|-3.0
Magnum GI|2|4.5|-1.5
Guillotine|1|2.0|-8.5
Simba's Dublin Green Sox|0|1.0|-6.5
Team|ERA|Pts|Dif
Rieken Havoc|1.761|13.0|2.0
Trex|2.348|12.0|8.0
Guillotine|2.647|11.0|2.0
Young Guns|2.717|10.0|5.0
Big Sticks|2.718|9.0|3.0
Runtime Terror|4.166|8.0|0.0
Gashouse Gang|4.330|7.0|-5.0
Like a Nightmare|4.436|6.0|-1.0
Long Balls|4.573|5.0|-8.0
Simba's Dublin Green Sox|4.787|4.0|2.0
Magnum GI|5.553|3.0|0.0
Dawg|5.651|2.0|-8.0
Maga Doge|6.750|1.0|0.0
Team|K|Pts|Dif
Rieken Havoc|71|13.0|5.0
Big Sticks|62|12.0|1.0
Guillotine|59|11.0|-1.0
Young Guns|58|10.0|5.0
Runtime Terror|56|9.0|8.0
Long Balls|48|7.5|-5.5
Dawg|48|7.5|5.5
Like a Nightmare|45|6.0|-4.0
Trex|40|5.0|-2.0
Magnum GI|39|4.0|1.0
Gashouse Gang|36|3.0|-1.0
Simba's Dublin Green Sox|35|2.0|-4.0
Maga Doge|34|1.0|-8.0
Team|S|Pts|Dif
Rieken Havoc|5|13.0|1.0
Big Sticks|4|12.0|7.0
Long Balls|2|9.5|2.5
Trex|2|9.5|0.5
Dawg|2|9.5|7.0
Magnum GI|2|9.5|-3.5
Guillotine|1|5.0|2.5
Young Guns|1|5.0|4.0
Like a Nightmare|1|5.0|-6.0
Maga Doge|1|5.0|-3.0
Gashouse Gang|1|5.0|-5.0
Runtime Terror|0|1.5|-4.5
Simba's Dublin Green Sox|0|1.5|-2.5
Team|WHIP|Pts|Dif
Rieken Havoc|0.7826|13.0|4.0
Runtime Terror|1.0114|12.0|8.0
Trex|1.0435|11.0|5.0
Big Sticks|1.0470|10.0|7.0
Like a Nightmare|1.0714|9.0|-3.0
Young Guns|1.1321|8.0|0.0
Guillotine|1.1569|7.0|-3.0
Gashouse Gang|1.2736|6.0|-7.0
Long Balls|1.3065|5.0|-2.0
Dawg|1.4186|4.0|-7.0
Simba's Dublin Green Sox|1.4681|3.0|1.0
Maga Doge|1.5250|2.0|-3.0
Magnum GI|1.6809|1.0|0.0
Team|WQS|Pts|Dif
Guillotine|10|12.5|0.5
Young Guns|10|12.5|3.5
Big Sticks|9|10.0|5.0
Runtime Terror|9|10.0|7.0
Simba's Dublin Green Sox|9|10.0|-0.5
Rieken Havoc|8|7.5|0.0
Magnum GI|8|7.5|0.0
Long Balls|6|4.5|-8.5
Trex|6|4.5|2.5
Like a Nightmare|6|4.5|0.5
Dawg|6|4.5|-1.5
Gashouse Gang|5|2.0|1.0
Maga Doge|4|1.0|-9.5

=== Period 14 (Mon, June 22 - Sun, June 28) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
1|Rieken Havoc|45.0|56.0|101.0|8.0|0.0
2|Big Sticks|54.0|46.5|100.5|21.0|0.5
3|Magnum GI|45.5|45.5|91.0|50.5|10.0
4|Like a Nightmare|44.5|41.0|85.5|11.5|15.5
5|Gashouse Gang|53.0|26.5|79.5|24.5|21.5
6|Young Guns|28.0|38.5|66.5|-14.0|34.5
7|Simba's Dublin Green Sox|33.5|30.5|64.0|17.0|37.0
8|Guillotine|23.0|38.5|61.5|-15.5|39.5
9|Trex|20.5|40.0|60.5|-4.0|40.5
10|Dawg|34.0|24.5|58.5|-20.0|42.5
11|Runtime Terror|35.5|19.0|54.5|-9.0|46.5
12|Maga Doge|22.5|26.5|49.0|-32.0|52.0
13|Long Balls|16.0|22.0|38.0|-38.0|63.0
Batting Breakdown TeamHRPtsDif Big Sticks1713.03.0 Gashouse Gang1612.010.0 Like a Nightmare1211.02.0 Simba's Dublin Green Sox1010.04.0 Maga Doge99.0-3.5 Runtime Terror88.01.0 Rieken Havoc76.03.0 Magnum GI76.05.0 Young Guns76.0-6.5 Dawg63.5-7.5 Long Balls63.5-1.5 Guillotine51.5-6.5 Trex51.5-2.5 TeamOBPPtsDif Rieken Havoc.353313.06.0 Gashouse Gang.352612.04.0 Magnum GI.349811.010.0 Big Sticks.345510.05.0 Trex.33709.0-1.0 Dawg.33458.0-4.0 Simba's Dublin Green Sox.33217.04.0 Like a Nightmare.32206.04.0 Young Guns.31805.0-6.0 Long Balls.30004.0-2.0 Runtime Terror.29033.0-10.0 Guillotine.27402.0-2.0 Maga Doge.27241.0-8.0 TeamRPtsDif Gashouse Gang4713.09.0 Big Sticks4012.02.5 Dawg3811.0-1.0 Magnum GI379.57.5 Runtime Terror379.52.0 Like a Nightmare368.02.0 Guillotine347.02.0 Young Guns326.0-5.0 Rieken Havoc294.5-3.0 Long Balls294.51.5 Maga Doge273.0-10.0 Simba's Dublin Green Sox262.01.0 Trex121.0-8.5 TeamRBIPtsDif Big Sticks5613.01.0 Runtime Terror4012.03.5 Rieken Havoc3911.04.0 Gashouse Gang3610.09.0 Magnum GI328.53.5 Dawg328.50.0 Like a Nightmare316.53.5 Maga Doge316.5-6.5 Young Guns305.0-6.0 Simba's Dublin Green Sox274.0-2.0 Long Balls253.0-7.0 Guillotine232.0-2.0 Trex211.0-1.0 TeamSBPtsDif Like a Nightmare1013.01.0 Rieken Havoc810.5-2.5 Magnum GI810.55.5 Simba's Dublin Green Sox810.54.0 Guillotine810.51.5 Trex68.0-3.0 Big Sticks56.0-4.0 Gashouse Gang56.05.0 Young Guns56.02.5 Dawg43.0-5.0 Runtime Terror43.0-0.5 Maga Doge43.0-3.5 Long Balls21.0-1.0||Pitching Breakdown TeamERAPtsDif Magnum GI1.21913.011.0 Rieken Havoc1.25212.0-1.0 Trex2.82111.07.0 Big Sticks3.37510.04.0 Guillotine3.5899.0-1.0 Dawg3.6738.00.0 Like a Nightmare3.7627.00.0 Simba's Dublin Green Sox3.8346.03.0 Gashouse Gang4.0625.0-6.0 Young Guns4.5254.0-1.0 Maga Doge4.6803.02.0 Runtime Terror5.0182.0-7.0 Long Balls5.9771.0-11.0 TeamKPtsDif Big Sticks6913.02.0 Long Balls6712.0-1.0 Rieken Havoc6611.01.0 Young Guns5610.03.0 Maga Doge549.01.0 Like a Nightmare508.0-1.0 Guillotine497.0-5.0 Simba's Dublin Green Sox466.01.0 Gashouse Gang454.50.5 Trex454.5-1.5 Magnum GI422.0-1.0 Dawg422.00.0 Runtime Terror422.01.0 TeamSPtsDif Rieken Havoc613.00.0 Big Sticks511.05.0 Magnum GI511.0-1.0 Like a Nightmare511.00.0 Maga Doge39.01.0 Gashouse Gang26.5-3.5 Young Guns26.55.5 Runtime Terror26.51.5 Long Balls26.5-0.5 Trex14.0-5.0 Simba's Dublin Green Sox02.0-2.0 Guillotine02.00.0 Dawg02.0-1.0 TeamWHIPPtsDif Magnum GI1.006513.012.0 Rieken Havoc1.033112.01.0 Guillotine1.082311.01.0 Like a Nightmare1.131110.0-2.0 Gashouse Gang1.14169.0-4.0 Trex1.14188.01.0 Young Guns1.17327.0-1.0 Dawg1.24496.0-3.0 Runtime Terror1.32745.00.0 Simba's Dublin Green Sox1.33144.02.0 Big Sticks1.33933.0-1.0 Maga Doge1.36002.0-1.0 Long Balls1.41981.0-5.0 TeamWQSPtsDif Simba's Dublin Green Sox1012.52.0 Trex1012.510.5 Young Guns911.00.5 Big Sticks89.53.5 Guillotine89.5-3.5 Rieken Havoc78.0-0.5 Magnum GI66.5-2.0 Dawg66.51.5 Like a Nightmare45.02.0 Runtime Terror33.5-0.5 Maga Doge33.5-3.5 Gashouse Gang21.50.5 Long Balls21.5-10.5
Team|HR|Pts|Dif
Big Sticks|17|13.0|3.0
Gashouse Gang|16|12.0|10.0
Like a Nightmare|12|11.0|2.0
Simba's Dublin Green Sox|10|10.0|4.0
Maga Doge|9|9.0|-3.5
Runtime Terror|8|8.0|1.0
Rieken Havoc|7|6.0|3.0
Magnum GI|7|6.0|5.0
Young Guns|7|6.0|-6.5
Dawg|6|3.5|-7.5
Long Balls|6|3.5|-1.5
Guillotine|5|1.5|-6.5
Trex|5|1.5|-2.5
Team|OBP|Pts|Dif
Rieken Havoc|.3533|13.0|6.0
Gashouse Gang|.3526|12.0|4.0
Magnum GI|.3498|11.0|10.0
Big Sticks|.3455|10.0|5.0
Trex|.3370|9.0|-1.0
Dawg|.3345|8.0|-4.0
Simba's Dublin Green Sox|.3321|7.0|4.0
Like a Nightmare|.3220|6.0|4.0
Young Guns|.3180|5.0|-6.0
Long Balls|.3000|4.0|-2.0
Runtime Terror|.2903|3.0|-10.0
Guillotine|.2740|2.0|-2.0
Maga Doge|.2724|1.0|-8.0
Team|R|Pts|Dif
Gashouse Gang|47|13.0|9.0
Big Sticks|40|12.0|2.5
Dawg|38|11.0|-1.0
Magnum GI|37|9.5|7.5
Runtime Terror|37|9.5|2.0
Like a Nightmare|36|8.0|2.0
Guillotine|34|7.0|2.0
Young Guns|32|6.0|-5.0
Rieken Havoc|29|4.5|-3.0
Long Balls|29|4.5|1.5
Maga Doge|27|3.0|-10.0
Simba's Dublin Green Sox|26|2.0|1.0
Trex|12|1.0|-8.5
Team|RBI|Pts|Dif
Big Sticks|56|13.0|1.0
Runtime Terror|40|12.0|3.5
Rieken Havoc|39|11.0|4.0
Gashouse Gang|36|10.0|9.0
Magnum GI|32|8.5|3.5
Dawg|32|8.5|0.0
Like a Nightmare|31|6.5|3.5
Maga Doge|31|6.5|-6.5
Young Guns|30|5.0|-6.0
Simba's Dublin Green Sox|27|4.0|-2.0
